unit,time,predicted_RUL
57,13,159.21
57,14,147.63
57,15,157.63
57,16,153.76
57,17,131.29
57,18,137.79
57,19,152.85
57,20,152.82
57,21,146.15
57,22,155.66
57,23,163.15
57,24,156.6
57,25,169.39
57,26,148.77
57,27,165.57
57,28,157.06
57,29,152.68
57,30,152.08
57,31,131.4
57,32,141.5
57,33,127.75
57,34,125.0
57,35,119.31
57,36,129.18
57,37,136.41
57,38,158.16
57,39,141.45
57,40,133.8
57,41,146.7
57,42,131.32
57,43,139.5
57,44,133.94
57,45,147.18
57,46,145.73
57,47,143.8
57,48,158.18
57,49,145.33
57,50,144.43
57,51,141.64
57,52,152.37
57,53,148.62
57,54,132.72
57,55,132.1
57,56,136.67
57,57,128.03
57,58,127.02
57,59,121.04
57,60,130.26
57,61,143.6
57,62,133.13
57,63,131.26
57,64,141.36
57,65,140.05
57,66,138.34
57,67,119.39
57,68,152.78
57,69,148.67
57,70,149.74
57,71,155.18
57,72,159.13
57,73,128.13
57,74,140.56
57,75,141.4
57,76,143.83
57,77,135.94
57,78,143.48
57,79,152.0
57,80,158.14
57,81,155.84
57,82,156.87
57,83,150.03
57,84,142.89
57,85,156.75
57,86,165.63
57,87,153.67
57,88,135.92
57,89,137.73
57,90,154.53
57,91,143.35
57,92,142.44
57,93,134.81
57,94,148.66
57,95,151.02
57,96,148.17
57,97,120.38
57,98,141.31
57,99,139.37
57,100,138.44
57,101,132.55
57,102,143.37
57,103,149.29
57,104,150.92
57,105,152.04
57,106,142.39
57,107,140.67
57,108,138.93
57,109,130.5
57,110,127.38
57,111,140.54
57,112,143.06
57,113,138.56
57,114,146.79
57,115,139.74
57,116,133.01
57,117,125.74
57,118,141.29
57,119,151.26
57,120,139.82
57,121,122.34
57,122,129.16
57,123,136.45
57,124,142.18
57,125,140.86
57,126,142.83
57,127,131.5
57,128,139.68
57,129,142.9
57,130,144.55
57,131,143.18
57,132,148.96
57,133,136.07
57,134,130.73
57,135,128.72
57,136,128.54
57,137,123.77
57,138,134.59
57,139,121.09
57,140,125.22
57,141,123.48
57,142,142.66
57,143,112.86
57,144,130.65
57,145,141.79
57,146,160.25
57,147,142.59
57,148,146.9
57,149,119.82
57,150,119.16
57,151,128.07
57,152,117.16
57,153,124.73
57,154,135.54
57,155,136.38
57,156,141.81
57,157,133.46
57,158,114.17
57,159,101.84
57,160,106.83
58,5,175.06
58,6,173.27
58,7,169.7
58,8,185.57
58,9,179.96
58,10,172.8
58,11,200.29
58,12,188.81
58,13,161.0
58,14,184.7
58,15,188.46
58,16,167.26
58,17,186.93
58,18,173.44
58,19,177.58
58,20,182.65
58,21,164.99
58,22,168.65
58,23,177.82
58,24,174.12
58,25,170.05
58,26,164.0
58,27,163.06
58,28,151.19
58,29,174.55
58,30,172.11
58,31,197.14
58,32,185.52
58,33,178.49
58,34,177.72
58,35,169.1
58,36,176.67
58,37,167.58
58,38,179.78
58,39,178.92
58,40,187.03
58,41,187.0
58,42,191.57
58,43,186.23
58,44,182.11
58,45,174.86
58,46,171.35
58,47,172.05
58,48,186.04
58,49,175.98
58,50,169.64
58,51,159.38
58,52,170.83
58,53,178.05
58,54,155.98
58,55,167.67
58,56,175.05
58,57,178.72
58,58,181.55
58,59,191.05
58,60,177.51
58,61,168.19
58,62,179.85
58,63,174.06
58,64,187.59
58,65,175.02
58,66,175.06
58,67,190.03
58,68,171.44
58,69,178.27
58,70,176.96
58,71,190.43
58,72,172.56
58,73,172.06
58,74,175.04
58,75,162.33
58,76,130.78
58,77,148.1
58,78,169.73
58,79,173.18
58,80,167.16
58,81,175.67
58,82,181.45
58,83,176.71
58,84,145.67
58,85,144.2
58,86,136.52
58,87,154.3
58,88,136.41
58,89,150.34
58,90,160.01
58,91,159.29
58,92,153.95
58,93,155.19
58,94,137.46
58,95,154.31
58,96,142.89
58,97,131.67
58,98,124.75
58,99,159.09
58,100,124.56
58,101,134.4
58,102,144.92
58,103,131.79
58,104,135.77
58,105,140.82
58,106,136.15
58,107,135.6
58,108,134.41
58,109,131.03
58,110,125.26
58,111,125.97
58,112,140.45
58,113,126.51
58,114,132.39
58,115,150.59
58,116,128.9
58,117,141.41
58,118,124.79
58,119,134.25
58,120,142.86
58,121,136.97
58,122,123.07
58,123,128.09
58,124,137.18
58,125,145.95
58,126,132.66
58,127,139.59
58,128,134.56
58,129,131.55
58,130,121.3
58,131,133.57
58,132,136.76
58,133,139.78
58,134,152.56
58,135,139.86
58,136,133.87
58,137,136.75
58,138,135.47
58,139,119.85
58,140,116.86
58,141,119.56
58,142,125.66
58,143,134.52
58,144,135.58
58,145,129.91
58,146,133.25
58,147,129.55
58,148,130.24
58,149,136.21
58,150,125.18
58,151,104.05
58,152,100.57
58,153,108.85
58,154,91.08
58,155,96.09
58,156,108.2
58,157,98.32
58,158,99.3
58,159,107.99
58,160,87.79
58,161,91.38
58,162,83.78
58,163,93.12
58,164,78.43
58,165,79.49
58,166,80.53
58,167,75.95
58,168,74.44
58,169,66.62
58,170,57.46
58,171,55.38
58,172,62.35
58,173,48.58
58,174,74.67
58,175,49.43
58,176,46.93
59,5,164.13
59,6,181.25
59,7,207.06
59,8,205.61
59,9,193.94
59,10,203.8
59,11,194.78
59,12,198.95
59,13,205.84
59,14,183.43
59,15,187.58
59,16,209.21
59,17,216.71
59,18,205.09
59,19,214.89
59,20,209.52
59,21,204.93
59,22,192.85
59,23,207.71
59,24,176.49
59,25,191.3
59,26,170.95
59,27,164.82
59,28,168.52
59,29,168.66
59,30,177.12
59,31,179.71
59,32,177.92
59,33,184.59
59,34,190.27
59,35,203.7
59,36,189.34
59,37,186.23
59,38,204.23
59,39,191.04
59,40,174.42
59,41,188.96
59,42,183.43
59,43,173.47
59,44,177.38
59,45,179.61
59,46,186.34
59,47,211.03
59,48,187.54
59,49,189.43
59,50,178.19
59,51,169.3
59,52,163.57
59,53,166.82
59,54,164.89
59,55,177.7
59,56,196.31
59,57,203.23
59,58,178.9
59,59,181.25
59,60,192.13
59,61,168.87
59,62,164.94
59,63,162.07
59,64,168.13
59,65,148.74
59,66,160.28
59,67,171.74
59,68,166.81
59,69,191.03
59,70,194.51
59,71,188.14
59,72,191.54
59,73,181.69
59,74,173.48
59,75,183.5
59,76,154.21
59,77,159.24
59,78,150.45
59,79,139.62
59,80,138.23
59,81,149.64
59,82,166.77
59,83,183.15
59,84,177.21
59,85,159.51
59,86,166.34
59,87,158.58
59,88,156.32
59,89,166.95
59,90,149.42
59,91,157.09
59,92,162.86
59,93,147.84
59,94,150.87
60,5,169.39
60,6,148.85
60,7,152.73
60,8,169.32
60,9,165.34
60,10,161.44
60,11,191.09
60,12,182.52
60,13,150.57
60,14,173.49
60,15,133.06
60,16,138.75
60,17,159.85
60,18,137.19
60,19,157.74
60,20,131.05
60,21,138.6
60,22,134.03
60,23,135.06
60,24,130.32
60,25,141.67
60,26,164.99
60,27,138.73
60,28,141.82
60,29,140.58
60,30,155.1
60,31,151.26
60,32,165.66
60,33,158.97
60,34,147.82
60,35,143.91
60,36,150.7
60,37,139.38
60,38,146.2
60,39,147.62
60,40,127.62
60,41,136.86
60,42,135.3
60,43,124.36
60,44,135.33
60,45,129.27
60,46,149.67
60,47,132.85
60,48,147.7
60,49,188.99
60,50,168.09
60,51,153.1
60,52,156.39
60,53,137.52
60,54,124.57
60,55,126.18
60,56,146.46
60,57,140.48
60,58,152.65
60,59,143.36
60,60,160.27
60,61,122.33
60,62,136.51
60,63,139.28
60,64,133.55
60,65,128.54
60,66,141.09
60,67,111.73
60,68,129.74
60,69,123.52
60,70,119.74
60,71,134.13
60,72,129.39
60,73,111.15
60,74,140.86
60,75,132.7
60,76,128.44
60,77,132.12
60,78,147.38
60,79,134.87
60,80,163.67
60,81,147.34
60,82,160.95
60,83,155.85
60,84,146.13
60,85,158.48
60,86,162.8
60,87,159.13
60,88,136.09
60,89,137.71
60,90,142.77
60,91,140.23
60,92,137.83
60,93,155.53
60,94,152.29
60,95,151.41
60,96,148.74
60,97,146.45
60,98,149.4
60,99,144.05
60,100,145.08
60,101,138.58
60,102,137.36
60,103,121.71
60,104,131.5
60,105,129.91
60,106,122.96
60,107,124.89
60,108,120.31
60,109,119.21
60,110,128.63
60,111,124.82
60,112,124.0
60,113,126.18
60,114,127.26
60,115,119.51
60,116,123.73
60,117,123.86
60,118,126.99
60,119,127.28
60,120,121.83
60,121,128.36
60,122,125.31
60,123,132.64
60,124,117.73
60,125,125.03
60,126,119.84
60,127,112.18
60,128,125.55
60,129,116.52
60,130,118.76
60,131,114.93
60,132,141.98
60,133,139.32
60,134,132.05
60,135,132.2
60,136,124.48
60,137,131.1
60,138,127.96
60,139,122.21
60,140,134.09
60,141,118.51
60,142,126.89
60,143,110.19
60,144,119.13
60,145,116.05
60,146,112.85
60,147,117.2
61,5,203.79
61,6,212.46
61,7,174.65
61,8,172.43
61,9,180.83
61,10,176.28
61,11,193.89
61,12,189.64
61,13,177.33
61,14,187.76
61,15,174.81
61,16,179.44
61,17,170.75
61,18,168.53
61,19,153.06
61,20,151.73
61,21,153.83
61,22,149.97
61,23,149.53
61,24,155.34
61,25,168.86
61,26,168.04
61,27,168.28
61,28,166.82
61,29,150.89
61,30,156.23
61,31,165.73
61,32,167.15
61,33,153.29
61,34,160.1
61,35,162.12
61,36,167.19
61,37,165.68
61,38,164.98
61,39,170.27
61,40,166.69
61,41,178.27
61,42,181.31
61,43,178.56
61,44,176.14
61,45,177.7
61,46,173.06
61,47,168.45
61,48,164.73
61,49,167.84
61,50,167.78
61,51,165.16
61,52,171.89
61,53,169.53
61,54,149.81
61,55,150.4
61,56,126.72
61,57,132.58
61,58,155.43
61,59,156.8
61,60,140.03
61,61,143.27
61,62,145.48
61,63,133.34
61,64,132.65
61,65,135.48
61,66,146.19
61,67,141.54
61,68,137.19
61,69,157.55
61,70,153.62
61,71,147.52
61,72,154.14
61,73,161.6
61,74,158.78
61,75,151.7
61,76,149.9
61,77,147.98
61,78,145.29
61,79,143.04
61,80,168.79
61,81,147.09
61,82,143.86
61,83,133.76
61,84,140.45
61,85,126.31
61,86,137.88
61,87,138.2
61,88,151.26
61,89,131.93
61,90,117.75
61,91,131.41
61,92,142.36
61,93,143.87
61,94,123.72
61,95,123.19
61,96,119.31
61,97,120.25
61,98,108.65
61,99,111.34
61,100,105.98
61,101,108.7
61,102,115.92
61,103,122.53
61,104,136.33
61,105,132.99
61,106,147.14
61,107,128.47
61,108,135.4
61,109,119.14
61,110,117.33
61,111,103.34
61,112,125.71
61,113,92.03
61,114,113.64
61,115,147.51
61,116,117.38
61,117,114.8
61,118,93.84
61,119,111.74
61,120,105.19
61,121,108.88
61,122,93.56
61,123,114.61
61,124,98.24
61,125,105.66
61,126,104.54
61,127,101.52
61,128,91.09
61,129,98.8
61,130,88.36
61,131,83.77
61,132,83.32
61,133,98.62
61,134,100.86
61,135,99.85
61,136,92.66
61,137,92.4
61,138,88.21
61,139,95.29
61,140,96.79
61,141,94.11
61,142,88.72
61,143,85.41
61,144,80.6
61,145,70.44
61,146,70.29
61,147,79.32
61,148,69.29
61,149,56.34
61,150,54.44
61,151,54.78
61,152,55.91
61,153,54.29
61,154,52.56
61,155,50.52
61,156,50.25
61,157,54.59
61,158,47.7
61,159,46.27
62,5,215.94
62,6,211.11
62,7,206.52
62,8,219.04
62,9,214.04
62,10,207.65
62,11,211.32
62,12,209.61
62,13,213.02
62,14,210.56
62,15,211.59
62,16,216.5
62,17,216.26
62,18,216.92
62,19,220.48
62,20,209.76
62,21,203.44
62,22,194.04
62,23,196.77
62,24,195.09
62,25,213.22
62,26,208.65
62,27,209.04
62,28,209.3
62,29,211.65
62,30,217.78
62,31,216.78
62,32,206.58
62,33,197.04
62,34,203.46
62,35,199.25
62,36,208.31
62,37,218.86
62,38,211.44
62,39,211.64
62,40,200.0
62,41,203.69
62,42,195.52
62,43,200.55
62,44,188.89
62,45,208.15
62,46,201.07
62,47,216.12
62,48,208.03
62,49,217.94
62,50,214.79
62,51,227.26
62,52,218.61
62,53,211.93
62,54,213.35
62,55,205.21
62,56,199.98
62,57,202.78
62,58,201.63
62,59,199.01
62,60,196.92
62,61,204.6
62,62,213.15
62,63,207.26
62,64,203.18
62,65,204.02
62,66,185.93
62,67,189.78
62,68,192.89
62,69,220.32
62,70,208.77
62,71,207.83
62,72,206.91
62,73,203.14
62,74,198.91
62,75,205.5
62,76,195.21
62,77,191.4
62,78,193.86
62,79,217.02
62,80,214.15
62,81,206.16
62,82,204.22
62,83,204.79
62,84,197.54
62,85,208.76
62,86,218.28
62,87,207.29
62,88,226.54
62,89,221.26
62,90,196.05
62,91,201.1
62,92,207.81
62,93,212.29
62,94,197.71
62,95,215.02
62,96,194.02
62,97,199.31
62,98,191.15
62,99,188.61
62,100,166.11
62,101,180.06
62,102,188.0
62,103,200.21
62,104,194.37
62,105,189.37
62,106,178.01
62,107,168.46
62,108,162.2
62,109,176.95
62,110,173.92
62,111,193.4
62,112,190.26
62,113,157.26
62,114,142.53
62,115,146.01
62,116,148.68
62,117,178.38
62,118,168.04
62,119,164.33
62,120,178.82
62,121,171.61
62,122,165.31
62,123,187.23
62,124,192.15
62,125,178.93
62,126,159.06
62,127,176.51
62,128,176.07
62,129,191.45
62,130,181.27
62,131,191.11
62,132,195.0
62,133,176.91
62,134,172.4
62,135,155.28
62,136,147.62
62,137,151.4
62,138,161.53
62,139,160.1
62,140,167.33
62,141,157.87
62,142,168.58
62,143,138.59
62,144,152.27
62,145,156.7
62,146,140.98
62,147,141.03
62,148,149.04
62,149,160.46
62,150,144.48
62,151,151.16
62,152,151.23
62,153,149.66
62,154,142.92
62,155,146.09
62,156,137.02
62,157,148.62
62,158,144.77
62,159,149.53
62,160,130.74
62,161,158.63
62,162,140.48
62,163,130.97
62,164,139.01
62,165,131.09
62,166,134.95
62,167,148.35
62,168,141.35
62,169,135.38
62,170,133.54
62,171,155.7
62,172,137.61
62,173,127.54
62,174,118.11
62,175,113.12
62,176,123.69
62,177,120.33
62,178,143.83
62,179,123.39
62,180,100.11
62,181,107.43
62,182,98.71
62,183,108.11
62,184,101.71
62,185,109.39
62,186,121.31
62,187,120.81
62,188,112.22
62,189,118.53
62,190,114.61
62,191,117.12
62,192,111.41
62,193,85.38
62,194,96.57
62,195,90.8
62,196,95.24
62,197,89.26
62,198,92.39
62,199,86.19
62,200,94.55
62,201,100.57
62,202,91.84
62,203,89.07
62,204,88.65
62,205,85.24
62,206,89.08
62,207,90.29
62,208,85.76
62,209,83.11
62,210,69.92
62,211,75.32
62,212,66.71
62,213,67.42
62,214,74.18
62,215,65.4
62,216,64.42
62,217,64.23
62,218,61.25
62,219,60.69
62,220,60.41
62,221,59.21
62,222,60.57
62,223,64.73
62,224,62.28
62,225,59.65
62,226,59.8
62,227,60.93
62,228,59.2
62,229,58.1
62,230,55.54
62,231,53.06
62,232,50.6
63,5,127.48
63,6,132.81
63,7,132.82
63,8,126.46
63,9,122.4
63,10,132.68
63,11,136.04
63,12,172.6
63,13,147.17
63,14,143.66
63,15,132.56
63,16,130.05
63,17,123.74
63,18,130.06
63,19,136.07
63,20,131.92
63,21,137.61
63,22,161.42
63,23,160.66
63,24,145.94
63,25,123.91
63,26,139.98
63,27,133.72
63,28,131.24
63,29,138.16
63,30,124.64
63,31,148.79
63,32,128.46
63,33,114.42
63,34,130.26
63,35,129.39
63,36,136.41
63,37,140.18
63,38,139.28
63,39,138.02
63,40,134.07
63,41,140.85
63,42,134.28
63,43,126.79
63,44,130.45
63,45,129.47
63,46,125.97
63,47,135.42
63,48,147.09
63,49,139.88
63,50,120.13
63,51,152.01
63,52,144.2
63,53,142.66
63,54,136.28
63,55,146.35
63,56,152.63
63,57,149.49
63,58,156.46
63,59,153.41
63,60,135.5
63,61,133.76
63,62,134.79
63,63,119.58
63,64,123.58
63,65,128.08
63,66,129.16
63,67,114.63
63,68,114.49
63,69,127.74
63,70,131.17
63,71,126.5
63,72,146.03
63,73,142.36
63,74,150.37
63,75,144.39
63,76,144.66
63,77,137.11
63,78,139.82
63,79,135.55
63,80,129.59
63,81,127.66
63,82,130.82
63,83,134.25
63,84,140.81
63,85,125.39
63,86,133.94
63,87,136.59
63,88,154.68
63,89,143.9
63,90,139.01
63,91,153.31
63,92,142.09
63,93,160.48
63,94,142.26
63,95,118.98
63,96,115.54
63,97,136.58
63,98,130.45
63,99,118.19
63,100,140.16
63,101,145.16
63,102,151.7
63,103,135.24
63,104,126.47
63,105,130.35
63,106,132.03
63,107,142.7
63,108,150.88
63,109,150.35
63,110,142.3
63,111,139.47
63,112,138.76
63,113,141.1
63,114,130.17
63,115,142.17
63,116,139.89
63,117,139.46
63,118,148.3
63,119,142.99
63,120,142.19
63,121,129.55
63,122,124.67
63,123,125.51
63,124,127.81
63,125,110.44
63,126,115.12
63,127,110.48
63,128,120.13
63,129,120.01
63,130,121.79
63,131,124.84
63,132,149.11
63,133,138.15
63,134,134.78
63,135,137.66
63,136,138.45
63,137,110.89
63,138,115.88
63,139,75.37
63,140,71.02
63,141,76.5
63,142,69.04
63,143,66.11
63,144,64.77
63,145,91.6
63,146,91.07
63,147,107.7
63,148,102.96
63,149,104.23
63,150,116.17
63,151,100.73
63,152,87.68
63,153,92.83
63,154,95.58
63,155,79.58
64,5,175.9
64,6,170.33
64,7,179.99
64,8,151.41
64,9,147.99
64,10,163.52
64,11,148.82
64,12,121.5
64,13,149.58
64,14,141.68
64,15,158.97
64,16,167.94
64,17,188.2
64,18,189.93
64,19,180.94
64,20,196.23
64,21,150.74
64,22,160.18
64,23,168.32
64,24,172.51
64,25,174.0
64,26,170.12
64,27,154.22
64,28,197.45
64,29,144.68
64,30,146.81
64,31,161.16
64,32,167.37
64,33,171.63
64,34,167.26
64,35,156.69
64,36,173.91
64,37,180.49
64,38,165.82
64,39,202.66
64,40,165.46
64,41,183.97
64,42,177.9
64,43,168.21
64,44,171.32
64,45,170.25
64,46,193.79
64,47,182.9
64,48,176.49
64,49,185.4
64,50,186.52
64,51,205.18
64,52,202.95
64,53,168.06
64,54,158.3
64,55,146.19
64,56,138.52
64,57,180.58
64,58,153.17
64,59,156.8
64,60,161.34
64,61,177.54
64,62,183.11
64,63,192.59
64,64,150.6
64,65,199.79
64,66,202.72
64,67,188.83
64,68,182.32
64,69,196.35
64,70,192.04
64,71,171.78
64,72,177.76
64,73,196.49
64,74,162.55
64,75,180.62
64,76,184.47
64,77,193.73
64,78,143.12
64,79,154.38
64,80,148.58
64,81,128.78
64,82,139.75
64,83,157.44
64,84,153.19
64,85,144.34
64,86,143.7
64,87,148.58
64,88,145.68
64,89,126.67
64,90,128.89
64,91,132.72
64,92,134.13
64,93,163.19
64,94,177.66
64,95,172.07
64,96,149.72
64,97,138.65
64,98,125.64
64,99,122.84
64,100,122.92
64,101,138.77
64,102,124.12
64,103,117.73
64,104,140.6
64,105,134.99
64,106,125.35
64,107,137.79
64,108,138.36
64,109,145.02
64,110,129.71
64,111,112.1
64,112,119.88
64,113,124.83
64,114,129.92
64,115,148.47
64,116,132.74
64,117,137.33
64,118,167.68
64,119,128.6
64,120,159.15
64,121,167.41
64,122,128.12
64,123,124.8
64,124,127.59
64,125,125.0
64,126,135.16
64,127,123.53
64,128,125.3
64,129,101.94
64,130,111.89
64,131,121.6
64,132,112.35
64,133,117.6
64,134,123.58
64,135,106.14
64,136,113.0
64,137,124.99
64,138,130.14
64,139,138.5
64,140,134.9
64,141,115.93
64,142,100.77
64,143,101.65
64,144,94.23
64,145,100.0
64,146,98.88
64,147,85.0
64,148,97.48
64,149,92.91
64,150,89.47
64,151,85.6
64,152,83.27
64,153,84.34
64,154,82.49
64,155,88.45
64,156,80.85
64,157,65.83
64,158,58.56
64,159,57.88
64,160,52.96
64,161,46.66
64,162,41.65
64,163,41.14
64,164,42.43
64,165,43.45
64,166,45.34
64,167,40.8
64,168,39.05
65,5,220.59
65,6,174.03
65,7,182.01
65,8,184.43
65,9,172.98
65,10,168.59
65,11,191.33
65,12,170.54
65,13,226.44
65,14,222.32
65,15,228.79
65,16,194.85
65,17,234.76
65,18,171.83
65,19,221.04
65,20,211.48
65,21,217.67
65,22,191.65
65,23,244.7
65,24,196.39
65,25,205.8
65,26,230.64
65,27,196.49
65,28,195.36
65,29,210.89
65,30,206.74
65,31,211.07
65,32,234.47
65,33,183.21
65,34,187.51
65,35,181.0
65,36,192.18
65,37,177.6
65,38,177.52
65,39,174.75
65,40,186.7
65,41,181.73
65,42,175.31
65,43,182.65
65,44,205.55
65,45,203.01
65,46,203.08
65,47,195.87
65,48,203.75
65,49,188.01
65,50,194.71
65,51,193.72
65,52,166.61
65,53,171.31
65,54,165.05
65,55,177.86
65,56,173.8
65,57,178.0
65,58,186.92
65,59,179.27
65,60,173.03
65,61,173.63
65,62,171.98
65,63,181.12
65,64,166.45
65,65,164.8
65,66,167.59
65,67,158.31
65,68,175.05
65,69,176.12
65,70,164.37
65,71,199.0
66,5,131.09
66,6,130.52
66,7,126.98
66,8,131.93
66,9,160.62
66,10,132.22
66,11,159.57
66,12,152.8
66,13,161.85
66,14,154.08
66,15,146.6
66,16,160.65
66,17,140.04
66,18,135.34
66,19,143.56
66,20,136.86
66,21,158.56
66,22,160.31
66,23,143.52
66,24,137.33
66,25,127.43
66,26,116.54
66,27,119.91
66,28,131.17
66,29,136.89
66,30,139.02
66,31,146.84
66,32,136.81
66,33,128.63
66,34,161.32
66,35,163.37
66,36,160.15
66,37,140.16
66,38,139.11
66,39,116.52
66,40,105.84
66,41,119.1
66,42,120.82
66,43,127.55
66,44,113.84
66,45,144.06
66,46,121.83
66,47,136.99
66,48,125.85
66,49,117.87
66,50,117.08
66,51,131.92
66,52,148.99
66,53,121.54
66,54,120.28
66,55,136.39
66,56,130.38
66,57,114.98
66,58,120.72
66,59,113.63
66,60,110.75
66,61,114.3
66,62,118.26
66,63,104.35
66,64,106.84
66,65,100.29
66,66,102.65
66,67,112.48
66,68,103.55
66,69,91.76
66,70,92.09
66,71,87.16
66,72,87.83
66,73,87.27
66,74,90.11
66,75,89.06
66,76,102.74
66,77,101.12
66,78,92.26
66,79,97.09
66,80,99.04
66,81,89.24
66,82,93.84
66,83,89.54
66,84,77.52
66,85,102.83
66,86,101.02
66,87,84.08
66,88,83.75
66,89,79.54
66,90,73.96
66,91,59.03
66,92,59.9
66,93,57.36
66,94,57.69
66,95,59.05
66,96,60.29
66,97,64.1
66,98,71.85
66,99,68.65
66,100,69.81
66,101,70.48
66,102,65.51
66,103,53.88
66,104,54.28
66,105,58.79
66,106,51.52
66,107,57.54
66,108,61.14
66,109,57.56
66,110,56.11
66,111,68.34
66,112,62.5
66,113,61.65
66,114,51.06
66,115,56.98
66,116,48.59
66,117,47.39
66,118,44.28
66,119,45.69
66,120,43.39
66,121,43.44
66,122,37.98
66,123,43.72
66,124,40.41
66,125,42.18
66,126,43.02
66,127,40.37
66,128,38.49
66,129,36.95
66,130,34.9
66,131,34.24
66,132,33.78
66,133,35.46
66,134,32.19
66,135,31.48
66,136,30.96
66,137,28.84
66,138,27.48
66,139,25.83
66,140,25.26
66,141,26.87
66,142,23.8
66,143,23.96
66,144,21.92
66,145,20.47
66,146,19.71
66,147,16.86
67,5,145.28
67,6,156.81
67,7,140.65
67,8,138.27
67,9,144.39
67,10,148.39
67,11,150.69
67,12,153.52
67,13,151.11
67,14,132.73
67,15,131.96
67,16,134.36
67,17,130.82
67,18,123.64
67,19,138.55
67,20,127.95
67,21,162.48
67,22,155.03
67,23,156.12
67,24,173.82
67,25,186.05
67,26,161.78
67,27,161.33
67,28,136.65
67,29,156.42
67,30,151.52
67,31,155.69
67,32,163.03
67,33,148.93
67,34,154.52
67,35,135.57
67,36,140.34
67,37,147.99
67,38,157.17
67,39,147.65
67,40,160.5
67,41,165.28
67,42,142.62
67,43,177.41
67,44,144.13
67,45,125.92
67,46,132.53
67,47,154.16
67,48,159.91
67,49,121.24
67,50,152.4
67,51,152.98
67,52,145.82
67,53,131.41
67,54,146.25
67,55,158.91
67,56,157.58
67,57,139.08
67,58,146.59
67,59,137.97
67,60,132.07
67,61,137.23
67,62,145.53
67,63,149.73
67,64,130.49
67,65,138.24
67,66,142.61
67,67,154.73
67,68,161.49
67,69,138.73
67,70,130.43
67,71,177.34
68,5,154.58
68,6,184.83
68,7,189.93
68,8,170.6
68,9,162.24
68,10,183.37
68,11,179.91
68,12,186.94
68,13,187.09
68,14,202.68
68,15,186.76
68,16,161.94
68,17,190.96
68,18,167.54
68,19,174.58
68,20,181.99
68,21,196.87
68,22,198.14
68,23,149.53
68,24,206.74
68,25,165.32
68,26,189.64
68,27,192.99
68,28,210.51
68,29,176.95
68,30,209.14
68,31,178.19
68,32,205.37
68,33,196.64
68,34,197.05
68,35,187.54
68,36,182.95
68,37,147.54
68,38,160.72
68,39,163.52
68,40,191.29
68,41,147.96
68,42,188.04
68,43,177.4
68,44,191.7
68,45,170.13
68,46,168.37
68,47,181.68
68,48,159.83
68,49,162.8
68,50,178.79
68,51,192.46
68,52,156.54
68,53,156.29
68,54,151.92
68,55,143.41
68,56,138.37
68,57,145.62
68,58,164.99
68,59,188.39
68,60,136.56
68,61,168.24
68,62,180.24
68,63,162.57
68,64,176.94
68,65,177.21
68,66,162.79
68,67,161.57
68,68,169.88
68,69,173.7
68,70,142.45
68,71,126.23
68,72,146.34
68,73,137.01
68,74,150.83
68,75,155.83
68,76,176.94
68,77,170.23
68,78,176.22
68,79,148.73
68,80,151.68
68,81,163.55
68,82,157.8
68,83,148.81
68,84,153.24
68,85,150.43
68,86,148.25
68,87,166.63
68,88,192.66
68,89,188.2
68,90,189.13
68,91,184.48
68,92,172.51
68,93,179.5
68,94,170.74
68,95,147.48
68,96,161.24
68,97,139.94
68,98,138.53
68,99,148.11
68,100,149.12
68,101,135.71
68,102,136.48
68,103,152.52
68,104,128.95
68,105,126.93
68,106,156.44
68,107,148.23
68,108,144.2
68,109,144.2
68,110,133.97
68,111,127.01
68,112,128.29
68,113,149.34
68,114,121.71
68,115,132.66
68,116,128.49
68,117,136.69
68,118,127.12
68,119,135.36
68,120,132.31
68,121,139.67
68,122,129.72
68,123,114.52
68,124,90.27
68,125,99.11
68,126,97.73
68,127,100.23
68,128,95.63
68,129,93.65
68,130,94.49
68,131,97.07
68,132,86.14
68,133,82.4
68,134,95.37
68,135,92.37
68,136,99.69
68,137,92.7
68,138,84.71
68,139,90.04
68,140,82.49
68,141,80.35
68,142,92.37
68,143,91.2
68,144,82.02
68,145,72.52
68,146,74.92
68,147,77.0
68,148,81.04
68,149,78.36
68,150,76.17
68,151,70.62
68,152,77.64
68,153,84.69
68,154,87.16
68,155,80.05
68,156,71.74
68,157,69.31
68,158,69.52
68,159,64.79
68,160,62.48
68,161,62.69
68,162,57.5
68,163,57.77
68,164,46.98
68,165,46.42
68,166,46.96
68,167,43.33
68,168,39.92
68,169,41.83
68,170,44.3
68,171,44.0
68,172,33.62
68,173,33.65
68,174,26.89
68,175,20.73
68,176,27.62
68,177,17.84
68,178,20.42
68,179,26.38
68,180,22.89
68,181,19.41
68,182,19.34
68,183,16.44
68,184,11.5
68,185,11.72
68,186,12.7
68,187,13.71
69,5,155.0
69,6,145.94
69,7,158.5
69,8,148.42
69,9,158.32
69,10,130.21
69,11,131.86
69,12,139.66
69,13,142.91
69,14,150.91
69,15,166.11
69,16,152.86
69,17,154.51
69,18,164.6
69,19,156.52
69,20,150.89
69,21,145.88
69,22,149.74
69,23,153.65
69,24,149.14
69,25,159.94
69,26,151.61
69,27,154.03
69,28,162.62
69,29,155.34
69,30,156.48
69,31,161.36
69,32,160.05
69,33,170.71
69,34,161.59
69,35,156.85
69,36,162.7
69,37,155.89
69,38,159.12
69,39,141.3
69,40,132.05
69,41,150.47
